ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Modalidad	Presunto Responsable	Descripción Presunto Responsable	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Total Combatientes	Total Civiles	Total Civiles y Combatientes	Total de Víctimas del Caso	Tipo de Armas	Tipo de Evento	Total Civiles y Combatientes Heridos	Latitud	Longitud
445376		1991	07	01	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	ARIARI GUAYABERO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	2.566428399	-72.63898622
445377		1991	07	29	68689	SAN VICENTE DE CHUCURI	SANTANDER	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	6.880382935	-73.41102393
445378		1991	08	28	68689	SAN VICENTE DE CHUCURI	SANTANDER	MAGDALENA MEDIO	SIN INFORMACIÓN	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	ND	SIN INFORMACIÓN	1	6.880382935	-73.41102393
445379		1991	09	26	52051	ARBOLEDA	NARIÑO	NORTE DE NARIÑO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	1.503536564	-77.13539889
445380		1991	10	10	68081	BARRANCABERMEJA	SANTANDER	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	7.064963864	-73.84995698
445381		1991	10	26	18753	SAN VICENTE DEL CAGUAN	CAQUETA	CAGUAN	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	2.119786131	-74.76734058
445382		1991	11	07	81794	TAME	ARAUCA	SARARE	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	6.449379486	-71.75861086
445383		1991	11	28	13670	SAN PABLO	BOLIVAR	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	7.476720672	-73.92416855
445384		1991	12	11	41001	NEIVA	HUILA	NORTE DEL HUILA	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	2.935604415	-75.27772259
445385		1991	12	14	68689	SAN VICENTE DE CHUCURI	SANTANDER	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	6.880382935	-73.41102393
294114		1992	09	25	68689	SAN VICENTE DE CHUCURI	SANTANDER	MAGDALENA MEDIO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.880382935	-73.41102393
294115		1992	08	25	68235	EL CARMEN DE CHUCURI	SANTANDER	MAGDALENA MEDIO	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	6.697911451	-73.51126774
294116		1992	07	14	13683	SANTA ROSA	BOLIVAR	CANAL DEL DIQUE	ATENTADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	10.44439608	-75.36983166
294117		1992	06	11	68235	EL CARMEN DE CHUCURI	SANTANDER	MAGDALENA MEDIO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.697911451	-73.51126774
294121		1992	01	13	05887	YARUMAL	ANTIOQUIA	NORTE DE ANTIOQUIA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	6.963872352	-75.41883314
294123		1992	01	01	13670	SAN PABLO	BOLIVAR	MAGDALENA MEDIO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.476720672	-73.92416855
300102		1992	10	15	15183	CHITA	BOYACA	ALTIPLANO CUNDIBOYACENSE	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.187082996	-72.47189235
300104		1992	09	10	13670	SAN PABLO	BOLIVAR	MAGDALENA MEDIO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.476720672	-73.92416855
300111		1992	06	11	20178	CHIRIGUANA	CESAR	SERRANIA DEL PERIJA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.361189611	-73.60014444
300116		1992	02	01	05250	EL BAGRE	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.597521794	-74.79909729
300117		1992	01	02	68235	EL CARMEN DE CHUCURI	SANTANDER	MAGDALENA MEDIO	ATENTADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	0	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.697911451	-73.51126774
300118		1992	01	19	68235	EL CARMEN DE CHUCURI	SANTANDER	MAGDALENA MEDIO	ATENTADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	0	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.697911451	-73.51126774
300120		1992	01	02	68235	EL CARMEN DE CHUCURI	SANTANDER	MAGDALENA MEDIO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.697911451	-73.51126774
300121		1992	01	19	68235	EL CARMEN DE CHUCURI	SANTANDER	MAGDALENA MEDIO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.697911451	-73.51126774
301727		1992	02	18	68235	EL CARMEN DE CHUCURI	SANTANDER	MAGDALENA MEDIO	ATENTADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.697911451	-73.51126774
444998	CR040226	1992	11	09	05789	TAMESIS	ANTIOQUIA	SUROESTE ANTIOQUEÑO	AFECTACIÓN	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MUNICIONES SIN EXPLOTAR  MUSE 	AFECTACIÓN POR MUSE	0	5.664466636	-75.71432069
445011		1992	04	27	13430	MAGANGUE	BOLIVAR	SUR DE BOLIVAR	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.268563795	-74.77017457
445087		1992	03	18	68689	SAN VICENTE DE CHUCURI	SANTANDER	MAGDALENA MEDIO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			2	2	4	4	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.880382935	-73.41102393
445386		1992	01	01	68235	EL CARMEN DE CHUCURI	SANTANDER	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	6.697911451	-73.51126774
445387		1992	01	08	68689	SAN VICENTE DE CHUCURI	SANTANDER	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	1	1	ND	SIN INFORMACIÓN	1	6.880382935	-73.41102393
445388		1992	01	13	68081	BARRANCABERMEJA	SANTANDER	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	7.064963864	-73.84995698
445389		1992	03	12	13683	SANTA ROSA	BOLIVAR	CANAL DEL DIQUE	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	10.44439608	-75.36983166
445390		1992	03	16	05861	VENECIA	ANTIOQUIA	SUROESTE ANTIOQUEÑO	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	5.964733583	-75.73550324
445391		1992	03	17	68689	SAN VICENTE DE CHUCURI	SANTANDER	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	1	1	ND	SIN INFORMACIÓN	0	6.880382935	-73.41102393
445392		1992	05	18	50370	URIBE	META	ARIARI GUAYABERO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	3.239652997	-74.35154535
445393		1992	05	22	68235	EL CARMEN DE CHUCURI	SANTANDER	MAGDALENA MEDIO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.697911451	-73.51126774
445394		1992	06	01	19256	EL TAMBO	CAUCA	NORTE DEL CAUCA	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	2.45137136	-76.81077225
445395		1992	06	05	85015	CHAMEZA	CASANARE	PIEDEMONTE LLANERO	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	5.21431175	-72.87023558
445396		1992	06	10	20550	PELAYA	CESAR	SUR DE CESAR	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	8.688650964	-73.66635487
445397		1992	06	11	68235	EL CARMEN DE CHUCURI	SANTANDER	MAGDALENA MEDIO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.697911451	-73.51126774
445398		1992	07	09	13473	MORALES	BOLIVAR	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	8.276306771	-73.86814048
445399		1992	08	10	05045	APARTADO	ANTIOQUIA	URABA	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	7.883417406	-76.62596065
445400		1992	08	15	13688	SANTA ROSA DEL SUR	BOLIVAR	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	7.962854831	-74.05284001
445401		1992	08	24	05736	SEGOVIA	ANTIOQUIA	NORDESTE ANTIOQUEÑO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	7.079639679	-74.70159107
445402		1992	10	16	15183	CHITA	BOYACA	ALTIPLANO CUNDIBOYACENSE	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	6.187082996	-72.47189235
445403		1992	10	24	47288	FUNDACION	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	10.5140924	-74.19134346
445404		1992	11	20	19212	CORINTO	CAUCA	NORTE DEL CAUCA	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	3.173815457	-76.26131419
445405		1992	11	20	13683	SANTA ROSA	BOLIVAR	CANAL DEL DIQUE	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	10.44439608	-75.36983166
445406		1992	11	24	20710	SAN ALBERTO	CESAR	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	7.76082642	-73.39422534
445407	CR20176868	1992	12	16	20750	SAN DIEGO	CESAR	SERRANIA DEL PERIJA	SIN INFORMACIÓN	GUERRILLA	FARC/ELN	0	0	0	0	0	0	0	0	0			1	0	3	1	ARTEFACTO EXPLOSIVO	SIN INFORMACIÓN	2	10.33303286	-73.18121808
445408		1992	12	22	70508	OVEJAS	SUCRE	MONTES DE MARIA	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	9.526687239	-75.22908444
648896		1992	01	20	05604	REMEDIOS	ANTIOQUIA	NORDESTE ANTIOQUEÑO	ATENTADO	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	2	7.026094053	-74.69594426
294105		1993	09	14	13780	TALAIGUA NUEVO	BOLIVAR	SUR DE BOLIVAR	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.384098907	-74.65950614
294106		1993	07	17	13473	MORALES	BOLIVAR	MAGDALENA MEDIO	ATENTADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	8.276306771	-73.86814048
294107		1993	06	20	70265	GUARANDA	SUCRE	LA MOJANA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.464847043	-74.53834542
294108		1993	05	25	05045	APARTADO	ANTIOQUIA	URABA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.883417406	-76.62596065
294109		1993	05	05	05495	NECHI	ANTIOQUIA	LA MOJANA	ATENTADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	8.094128661	-74.77647012
294111		1993	03	13	19807	TIMBIO	CAUCA	MACIZO COLOMBIANO	ATENTADO	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	2.349976425	-76.68423879
294112		1993	02	02	68081	BARRANCABERMEJA	SANTANDER	MAGDALENA MEDIO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.133004903	-73.55456717
294113		1993	01	01	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	AFECTACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MUNICIONES SIN EXPLOTAR  MUSE 	AFECTACIÓN POR MUSE	0	6.246715564	-75.58171333
300085		1993	04	22	81794	TAME	ARAUCA	SARARE	ATENTADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	0	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.449379486	-71.75861086
444928		1993	08	11	86320	ORITO	PUTUMAYO	BAJO PUTUMAYO	INCIDENTE	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	6	7	6	MUNICIONES SIN EXPLOTAR  MUSE 	MUNICIONES SIN EXPLOTAR	0	0.531066545	-77.04249313
444985		1993	10	05	05789	TAMESIS	ANTIOQUIA	SUROESTE ANTIOQUEÑO	AFECTACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	1	1	1	MUNICIONES SIN EXPLOTAR  MUSE 	AFECTACIÓN POR MUSE	0	5.664466636	-75.71432069
445083		1993	12	26	68081	BARRANCABERMEJA	SANTANDER	MAGDALENA MEDIO	AFECTACIÓN	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	0	0	0			0	1	2	2	MUNICIONES SIN EXPLOTAR  MUSE 	AFECTACIÓN POR MUSE	0	7.064963864	-73.84995698
445409		1993	01	01	68689	SAN VICENTE DE CHUCURI	SANTANDER	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	6.880382935	-73.41102393
445410		1993	01	12	13683	SANTA ROSA	BOLIVAR	CANAL DEL DIQUE	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	10.44439608	-75.36983166
445411		1993	02	15	54001	CUCUTA	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	7.905306295	-72.5082562
445412		1993	02	20	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	3.1257521	-73.75116676
445414		1993	03	31	25394	LA PALMA	CUNDINAMARCA	NOROCCIDENTE DE CUNDINAMARCA	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	5.358816711	-74.39102017
445415		1993	04	03	05604	REMEDIOS	ANTIOQUIA	NORDESTE ANTIOQUEÑO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	7.026094053	-74.69594426
445416		1993	04	08	15183	CHITA	BOYACA	ALTIPLANO CUNDIBOYACENSE	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	6.187082996	-72.47189235
445417		1993	04	16	20060	BOSCONIA	CESAR	SIERRA NEVADA DE SANTA MARTA	SIN INFORMACIÓN	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	9.9750947	-73.88876766
445419		1993	04	22	81794	TAME	ARAUCA	SARARE	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	6.449379486	-71.75861086
445420		1993	05	10	13490	NOROSI	BOLIVAR	MAGDALENA MEDIO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	8.525980787	-74.03805913
445421		1993	05	23	13458	MONTECRISTO	BOLIVAR	LA MOJANA	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	8.297136275	-74.47170385
445422		1993	05	23	13458	MONTECRISTO	BOLIVAR	LA MOJANA	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	8.297136275	-74.47170385
445423		1993	08	07	13655	SAN JACINTO DEL CAUCA	BOLIVAR	LA MOJANA	SIN INFORMACIÓN	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	8.251739321	-74.72082643
445424		1993	08	11	86320	ORITO	PUTUMAYO	BAJO PUTUMAYO	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	0.663816899	-76.87302769
445425		1993	08	11	86320	ORITO	PUTUMAYO	BAJO PUTUMAYO	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	0.663816899	-76.87302769
445426		1993	08	11	86320	ORITO	PUTUMAYO	BAJO PUTUMAYO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	0.663816899	-76.87302769
445427		1993	08	11	86320	ORITO	PUTUMAYO	BAJO PUTUMAYO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	0.663816899	-76.87302769
445428		1993	08	11	86320	ORITO	PUTUMAYO	BAJO PUTUMAYO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	0.663816899	-76.87302769
445430		1993	08	16	13683	SANTA ROSA	BOLIVAR	CANAL DEL DIQUE	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	10.44439608	-75.36983166
445431		1993	09	03	05887	YARUMAL	ANTIOQUIA	NORTE DE ANTIOQUIA	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	6.963872352	-75.41883314
445432		1993	09	15	27615	RIOSUCIO	CHOCO	URABA	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	7.436631552	-77.11310959
445433		1993	09	15	05480	MUTATA	ANTIOQUIA	URABA	SIN INFORMACIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	7.242875057	-76.4358754
445434		1993	09	18	50006	ACACIAS	META	PIEDEMONTE LLANERO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	3.990120663	-73.76593665
445435		1993	09	18	50006	ACACIAS	META	PIEDEMONTE LLANERO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	1	ND	SIN INFORMACIÓN	0	3.990120663	-73.76593665
445436		1993	10	15	68001	BUCARAMANGA	SANTANDER	PROVINCIA DE SOTO	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	1	1	1	ND	SIN INFORMACIÓN	0	7.116267276	-73.13259818
445437		1993	11	16	05837	TURBO	ANTIOQUIA	URABA	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	1	0	1	ND	SIN INFORMACIÓN	0	8.089116411	-76.72915844
445438		1993	11	21	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	1	0	1	ND	SIN INFORMACIÓN	0	4	-72
445439		1993	12	17	05887	YARUMAL	ANTIOQUIA	NORTE DE ANTIOQUIA	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	1	0	1	ND	SIN INFORMACIÓN	0	6.963872352	-75.41883314
445440		1993	12	22	73236	DOLORES	TOLIMA	SUR DEL TOLIMA	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	1	0	1	ND	SIN INFORMACIÓN	0	3.539036003	-74.89684475
445441		1993	12	30	25662	SAN JUAN DE RIOSECO	CUNDINAMARCA	ALTIPLANO CUNDIBOYACENSE	SIN INFORMACIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	1	0	1	ND	SIN INFORMACIÓN	0	4.847575999	-74.62191472
459656		1993	02	09	05686	SANTA ROSA DE OSOS	ANTIOQUIA	NORTE DE ANTIOQUIA	ATENTADO	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			13	0	13	13	OTRA  CU L 	ATENTADO POR MAP	0	6.643326001	-75.46074502
577252		1993	03	08	05480	MUTATA	ANTIOQUIA	URABA	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.242875057	-76.4358754
577263		1993	04	21	05495	NECHI	ANTIOQUIA	LA MOJANA	ATENTADO	GUERRILLA	COORDINADORA GUERRILLERA SIMÓN BOLÍVAR	0	0	0	0	0	0	4	0	0			0	0	4	6	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.094128661	-74.77647012
648897		1993	10	30	05604	REMEDIOS	ANTIOQUIA	NORDESTE ANTIOQUEÑO	INCIDENTE	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	0	1	1	MUNICIONES SIN EXPLOTAR  MUSE 	MUNICIONES SIN EXPLOTAR	0	7.026094053	-74.69594426
648948		1993	11	05	05736	SEGOVIA	ANTIOQUIA	NORDESTE ANTIOQUEÑO	ATENTADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	2	2	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	ATENTADO POR AIE	2	7.079639679	-74.70159107
