ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Grupo Armado 1	Descripción Grupo Armado 1	Grupo Armado 2	Descripción Grupo Armado 2	Grupo Armado 3	Descripción Grupo Armado 3	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Grupo al que Pertenecen los Capturados	Capturados	Escudo Humano	Lesionados Combatientes	Militares	Policías	Otras Fuerzas Armadas Estatales	Agentes del Estado Sin Información	Total Agentes del Estado	Guerrilleros	Paramilitares	Grupos Posdesmovilización	Combatientes Sin Información	Otros Grupos Armados Organizados	Total Combatientes de Grupos Armados Organizados	Total Combatientes	Personas Sin Información	Total Civiles	Ventaja Militar	Total de Víctimas del Caso	Latitud	Longitud
10902	CR020590	1997	01	28	27073	BAGADO	CHOCO	ATRATO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	1	0	0	0	0	2	1	0				0	0	3	0	6	0	0	6	0	0	0	0	0	0	6	0	0	GRUPOS ARMADOS ORGANIZADOS	6	5.41055496	-76.41529299
11932	CR201711932	1997	12	11	68464	MOGOTES	SANTANDER	PROVINCIA DE GUANENTA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	0	0				0	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	3	GRUPOS ARMADOS ORGANIZADOS	6	6.475209953	-72.96981379
13041	CR009075	1999	03	16	15790	TASCO	BOYACA	ALTIPLANO CUNDIBOYACENSE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	5.909821031	-72.78101116
13199	CR007155	1999	05	21	54720	SARDINATA	NORTE DE SANTANDER	CATATUMBO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	6	0	0				0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GRUPOS ARMADOS ORGANIZADOS	1	8.113765068	-72.85098176
13865	CR000186	1999	12	25	73686	SANTA ISABEL	TOLIMA	NORTE DEL TOLIMA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GRUPOS ARMADOS ORGANIZADOS	1	4.713605767	-75.09793439
13973	CR008032	2000	01	31	19780	SUAREZ	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	2	1	0				0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GRUPOS ARMADOS ORGANIZADOS	1	2.959701537	-76.69344711
16549	CR048228	2001	09	29	18410	LA MONTAÑITA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	1	0	0	1	0	0	0	0				0	0	7	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	1	1.479172635	-75.43640776
1780	CR003013	1983	01	21	05665	SAN PEDRO DE URABA	ANTIOQUIA	URABA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	EPL			0	0	0	1	0	0	3	1	0				0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	GRUPOS ARMADOS ORGANIZADOS	2	8.276886664	-76.38057789
2047	CR003023	1985	06	28	63302	GENOVA	QUINDIO	EJE CAFETERO	AGENTE DEL ESTADO	EJÉRCITO NACIONAL - POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	1	0	0				0	0	0	2	8	0	0	10	5	0	0	0	0	5	15	0	2	GRUPOS ARMADOS ORGANIZADOS	19	4.207477888	-75.78981661
24926	CR048280	2006	08	04	73152	CASABIANCA	TOLIMA	NORTE DEL TOLIMA	GUERRILLA	FARC	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	5.078464508	-75.12096615
2693	CR003030	1987	02	03	41359	ISNOS	HUILA	SUR DEL HUILA	AGENTE DEL ESTADO	EJÉRCITO NACIONAL - POLICÍA NACIONAL	GUERRILLA	QUINTÍN LAME			0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	1	6	0	0	0	0	6	7	0	0	FUERZAS ARMADAS ESTATALES	7	1.92946706	-76.21763745
3350	CR000038	1988	05	27	68152	CARCASI	SANTANDER	PROVINCIA DE GARCIA ROVIRA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	0	0				0	0	3	0	2	0	0	2	0	0	0	0	0	0	2	0	0	GRUPOS ARMADOS ORGANIZADOS	2	6.628732408	-72.62708287
34578	CR017016	0000	06	24	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	0	1	0				0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	2	4	-72
34579	CR014112	0000	10	23	86757	SAN MIGUEL	PUTUMAYO	BAJO PUTUMAYO	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	4	0	0	4	0	0	0	0	0	0	4	0	2	GRUPOS ARMADOS ORGANIZADOS	12	0.277693067	-76.92771376
34580	CR007228	1958	03	00	19821	TORIBIO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	BANDOLERISMO	NO IDENTIFICADO			0	0	0	0	0	0	3	0	0				0	0	0	0	13	0	0	13	0	0	0	0	2	2	15	0	9	GRUPOS ARMADOS ORGANIZADOS	24	2.951450409	-76.27112721
34581	CR037234	1961	00	00	50573	PUERTO LOPEZ	META	ALTILLANURA	AGENTE DEL ESTADO	POLICÍA NACIONAL	BANDOLERISMO	NO IDENTIFICADO			0	0	0	0	0	0	0	0	0		POLICÍA NACIONAL		0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	2	4.093406425	-72.95743626
34583	CR041169	1965	01	07	68745	SIMACOTA	SANTANDER	MAGDALENA MEDIO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	1	0				0	0	0	0	6	0	0	6	0	0	0	0	0	0	6	0	1	GRUPOS ARMADOS ORGANIZADOS	7	6.443471137	-73.33736767
34584	CR037213	1965	03	17	19355	INZA	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	0	GRUPOS ARMADOS ORGANIZADOS	2	2.549182984	-76.06350272
34585	CR037235	1970	00	00	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	NO IDENTIFICADA			0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	7.162839431	-75.86917185
34586	CR041188	1971	10	08	20295	GAMARRA	CESAR	MAGDALENA MEDIO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	0	2				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	8.187714615	-73.75432596
34587	CR007245	1972	01	07	13670	SAN PABLO	BOLIVAR	MAGDALENA MEDIO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	1	0	0	0	0	0	1	0				0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	1	7.476720672	-73.92416855
34588	CR012269	1972	01	07	13670	SAN PABLO	BOLIVAR	MAGDALENA MEDIO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	1	0				0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	2	7.476720672	-73.92416855
34589	CR007242	1972	01	16	05604	REMEDIOS	ANTIOQUIA	NORDESTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	1	0				0	0	9	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	1	7.011760528	-74.71705352
34590	CR010238	1975	06	08	13473	MORALES	BOLIVAR	MAGDALENA MEDIO	GUERRILLA	ELN	DESCONOCIDO	NO APLICA			0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NINGUNO	0	8.276306771	-73.86814048
34592	CR018885	1976	05	07	13744	SIMITI	BOLIVAR	MAGDALENA MEDIO	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	1	1	0				0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	1	GRUPOS ARMADOS ORGANIZADOS	3	7.954176376	-73.94731196
34594		1977	04	13	41799	TELLO	HUILA	NORTE DEL HUILA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	1	0	0	0	0	0	1	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	3.067538095	-75.13877304
34595		1978	03	07	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	2	1	0				0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	1	3.1257521	-73.75116676
34596		1978	03	20	23466	MONTELIBANO	CORDOBA	ALTO SINU Y SAN JORGE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	1	7.973777244	-75.41681813
34597	CR018869	1978	07	04	23466	MONTELIBANO	CORDOBA	ALTO SINU Y SAN JORGE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	EPL			0	0	0	0	0	0	0	1	0				0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NINGUNO	0	7.973777244	-75.41681813
34598		1978	07	12	23807	TIERRALTA	CORDOBA	URABA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	EPL			0	0	0	0	0	0	0	1	0			EPL	6	0	2	0	0	0	0	0	1	0	0	0	0	1	1	0	0	GRUPOS ARMADOS ORGANIZADOS	1	8.147448935	-76.1444312
34599		1979	02	03	41006	ACEVEDO	HUILA	SUR DEL HUILA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	1	1	0				0	0	3	0	0	0	0	0	3	0	0	0	0	3	3	0	1	NINGUNO	4	1.805263228	-75.88853156
34600		1979	02	11	05842	URAMITA	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SIN INFORMACIÓN	0	6.898494111	-76.17340916
34601	CR012118	1981	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	4	1	0				0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2	GRUPOS ARMADOS ORGANIZADOS	6	4	-72
34602	CR003010	1981	03	11	86001	MOCOA	PUTUMAYO	MEDIO PUTUMAYO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	0	1	0				0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	GRUPOS ARMADOS ORGANIZADOS	2	1.152296118	-76.65027142
34603	CR000481	1981	07	20	18756	SOLANO	CAQUETA	AMAZONIA SUR-ORIENTAL	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	OTRA			0	0	0	0	0	0	0	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	0.698977525	-75.25370431
34604	CR018917	1981	07	22	20400	LA JAGUA DE IBIRICO	CESAR	SERRANIA DEL PERIJA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	1	0	0	0	0	2	1	0				0	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	0	GRUPOS ARMADOS ORGANIZADOS	3	9.5638873	-73.33422791
34605	CR018920	1981	11	01	18756	SOLANO	CAQUETA	AMAZONIA SUR-ORIENTAL	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	M19			0	1	0	0	0	0	1	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NINGUNO	0	0.698977525	-75.25370431
34606		1982	00	00	86865	VALLE DEL GUAMUEZ	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDO	NO APLICA	GUERRILLA	M19			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SIN INFORMACIÓN	0	0.423904093	-76.9059688
34607	CR003011	1982	11	02	25175	CHIA	CUNDINAMARCA	ALTIPLANO CUNDIBOYACENSE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NINGUNO	0	4.866065424	-74.05034682
34608		1982	11	05	05284	FRONTINO	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	EPL			0	0	0	0	0	0	2	1	0				0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	2	GRUPOS ARMADOS ORGANIZADOS	4	6.805115616	-76.24705835
34609	CR018942	1982	11	09	05854	VALDIVIA	ANTIOQUIA	NORTE DE ANTIOQUIA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	7.294917897	-75.38742079
34610	CR018943	1982	11	11	68673	SAN BENITO	SANTANDER	PROVINCIA DE VELEZ	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	6.126244581	-73.50938735
34611	CR003012	1983	01	14	19821	TORIBIO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	1	1	0		LIBERACIÓN DE PRESOS - ARENGAS		0	0	2	0	2	0	0	2	4	0	0	0	0	4	6	0	0	NINGUNO	6	2.951450409	-76.27112721
34613	CR003014	1983	02	18	15531	PAUNA	BOYACA	ALTIPLANO CUNDIBOYACENSE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	5.656322691	-73.97844872
34614		1983	04	13	17380	LA DORADA	CALDAS	MAGDALENA MEDIO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	NO IDENTIFICADA			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	NINGUNO	2	5.343306321	-74.73711912
34615		1983	04	24	05858	VEGACHI	ANTIOQUIA	NORDESTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	3	1	0				0	0	2	0	1	0	0	1	2	0	0	0	0	2	3	0	0	GRUPOS ARMADOS ORGANIZADOS	3	6.77344632	-74.79872695
34616		1983	05	09	18000	SIN INFORMACION	CAQUETA		AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	0	1	1				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SIN INFORMACIÓN	0	4	-72
34617	CR003015	1983	05	18	05250	EL BAGRE	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	0	GRUPOS ARMADOS ORGANIZADOS	3	7.597521794	-74.79909729
34618		1983	05	29	05425	MACEO	ANTIOQUIA	MAGDALENA MEDIO ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	6.552116913	-74.78716148
34619	CR006016	1983	06	10	68013	AGUADA	SANTANDER	SERRANIA DE LOS YARIGUIES	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	3	0	2	0	0	2	0	0	0	0	0	0	2	0	0	GRUPOS ARMADOS ORGANIZADOS	4	6.162237533	-73.52323684
34620		1983	07	08	17495	NORCASIA	CALDAS	EJE CAFETERO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	5.574795393	-74.88954408
34621		1983	07	20	05858	VEGACHI	ANTIOQUIA	NORDESTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	6.859473716	-74.79892085
34622	CR048108	1983	07	28	68770	SUAITA	SANTANDER	PROVINCIA COMUNERA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GRUPO ARMADO NO IDENTIFICADO	NO APLICA			0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	6.103542295	-73.43841636
34623	CR048115	1983	07	28	25473	MOSQUERA	CUNDINAMARCA	ALTIPLANO CUNDIBOYACENSE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	0	0	0	0	1	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GRUPOS ARMADOS ORGANIZADOS	1	4.711371201	-74.23177508
34624	CR003016	1983	07	28	68770	SUAITA	SANTANDER	PROVINCIA COMUNERA	AGENTE DEL ESTADO	POLICÍA NACIONAL	OTRO ¿CUÁL?	NO APLICA			0	1	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GRUPOS ARMADOS ORGANIZADOS	2	6.103542295	-73.43841636
34625	CR006019	1983	08	12	41298	GARZON	HUILA	SUR DEL HUILA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	1	1	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	2.196994421	-75.62769374
34626	CR048381	1983	09	15	17867	VICTORIA	CALDAS	EJE CAFETERO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SIN INFORMACIÓN	0	5.3174202	-74.91115304
34627	CR003017	1983	09	16	17867	VICTORIA	CALDAS	EJE CAFETERO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	FARC			0	0	0	0	0	0	0	1	0		17 PRESOS HUYERON		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	FUERZAS ARMADAS ESTATALES	3	5.3174202	-74.91115304
34628	CR004916	1983	12	03	05543	PEQUE	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	EPL			0	0	0	0	0	0	0	0	0				0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	GRUPOS ARMADOS ORGANIZADOS	2	7.021017918	-75.91034556
34629	CR048131	1984	01	07	05628	SABANALARGA	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	EPL			0	0	0	0	0	0	0	1	0				0	0	1	0	6	0	0	6	0	0	0	0	0	0	6	0	0	GRUPOS ARMADOS ORGANIZADOS	6	6.85002589	-75.81664609
34630		1984	03	14	18001	FLORENCIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	GUERRILLA	M19	DESCONOCIDO	NO APLICA			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SIN INFORMACIÓN	0	1.61792293	-75.60856043
34631		1984	03	15	18001	FLORENCIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	AGENTE DEL ESTADO	EJÉRCITO NACIONAL - POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	1.61792293	-75.60856043
34632		1984	04	05	19212	CORINTO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	0	1	0				0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	1	3.173815457	-76.26131419
34633		1984	04	19	25898	ZIPACON	CUNDINAMARCA	ALTIPLANO CUNDIBOYACENSE	AGENTE DEL ESTADO	EJÉRCITO NACIONAL - POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	4.759924886	-74.37959142
34634		1984	04	24	41006	ACEVEDO	HUILA	SUR DEL HUILA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	0	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	1.805263228	-75.88853156
34635	CR048138	1984	05	01	05306	GIRALDO	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	EPL			0	0	0	0	0	0	0	0	0				0	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	0	GRUPOS ARMADOS ORGANIZADOS	3	6.680808016	-75.95215756
34636		1984	07	03	05113	BURITICA	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	EPL			0	0	0	0	0	0	2	0	0				0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	GRUPOS ARMADOS ORGANIZADOS	4	6.719735175	-75.90753473
34637	CR003020	1984	08	11	76892	YUMBO	VALLE DEL CAUCA	SUR DEL VALLE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	0	0	0				0	0	0	0	5	0	0	5	0	0	0	0	0	0	5	0	0	GRUPOS ARMADOS ORGANIZADOS	10	3.528968908	-76.49981978
34638	CR012141	1984	10	08	76892	YUMBO	VALLE DEL CAUCA	SUR DEL VALLE	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	OTRA			0	0	0	0	0	0	11	0	0				0	0	2	0	3	0	0	3	11	0	0	0	0	11	14	0	9	FUERZAS ARMADAS ESTATALES	46	3.528968908	-76.49981978
34639	CR119001	1985	00	27	19455	MIRANDA	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	GUERRILLA	M19	GUERRILLA	QUINTÍN LAME	0	0	0	0	0	0	1	0	0				0	0	1	1	0	0	0	1	6	0	0	0	0	6	7	0	0	GRUPOS ARMADOS ORGANIZADOS	7	3.253095405	-76.22886987
34640	CR003021	1985	01	04	19698	SANTANDER DE QUILICHAO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	OTRA			0	0	0	0	0	0	19	1	0				0	0	2	0	0	0	0	0	7	0	0	0	0	9	9	0	1	FUERZAS ARMADAS ESTATALES	8	3.016053901	-76.48537029
34641	CR018947	1985	01	19	13006	ACHI	BOLIVAR	LA MOJANA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	OTRA			0	0	0	0	0	0	0	1	0				0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	GRUPOS ARMADOS ORGANIZADOS	1	8.569110393	-74.55706395
34642	CR012134	1985	04	14	19821	TORIBIO	CAUCA	NORTE DEL CAUCA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	OTRA			0	0	0	0	0	0	0	0	0				0	0	9	0	5	0	0	5	0	0	0	0	0	0	5	0	0	GRUPOS ARMADOS ORGANIZADOS	10	2.951450409	-76.27112721
34644	CR003022	1985	06	20	05120	CACERES	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	ELN			0	0	0	1	0	0	1	1	0				0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRUPOS ARMADOS ORGANIZADOS	0	7.578315451	-75.35235749
34646		1985	07	01	73616	RIOBLANCO	TOLIMA	SUR DEL TOLIMA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	M19	AGENTE DEL ESTADO	NO IDENTIFICADO	0	0	0	0	0	0	0	1	0				0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	GRUPOS ARMADOS ORGANIZADOS	4	3.285629458	-75.81865177
34647		1985	07	05	73616	RIOBLANCO	TOLIMA	SUR DEL TOLIMA	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	M19			0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SIN INFORMACIÓN	0	3.52986323	-75.64438767
34648		1985	10	19	05847	URRAO	ANTIOQUIA	SUROESTE ANTIOQUEÑO	AGENTE DEL ESTADO	POLICÍA NACIONAL	GUERRILLA	OTRA			0	0	0	0	0	0	0	1	0				0	0	0	0	1	0	0	1	2	0	0	0	0	2	3	0	2	FUERZAS ARMADAS ESTATALES	5	6.317319591	-76.13394867
