ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Modalidad	Presunto Responsable	Descripción Presunto Responsable	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Total de Víctimas del Caso	Tipo de Armas	Latitud	Longitud
359789		0000	00	00	76828	TRUJILLO	VALLE DEL CAUCA	CENTRO DEL VALLE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.212050806	-76.31880894
359790		0000	00	00	52540	POLICARPA	NARIÑO	PATIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.62813872	-77.45926539
359791		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	9.718579865	-75.12121573
359792		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359793		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359794		0000	00	00	66001	PEREIRA	RISARALDA	EJE CAFETERO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4.805680265	-75.71712306
359795		0000	00	00	76001	CALI	VALLE DEL CAUCA	SUR DEL VALLE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.414414305	-76.52156515
359797		0000	00	00	73624	ROVIRA	TOLIMA	SUR DEL TOLIMA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4.238932685	-75.2408683
359798		0000	00	00	05736	SEGOVIA	ANTIOQUIA	NORDESTE ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.079639679	-74.70159107
359799		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359800		0000	00	00	05480	MUTATA	ANTIOQUIA	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.242875057	-76.4358754
359801		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359802		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359803		0000	00	00	05147	CAREPA	ANTIOQUIA	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.755116346	-76.65321034
359804		0000	00	00	76113	BUGALAGRANDE	VALLE DEL CAUCA	CENTRO DEL VALLE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.208331592	-76.15680774
359805		0000	00	00	18785	SOLITA	CAQUETA	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	0.876668003	-75.61973409
359806		0000	00	00	52001	PASTO	NARIÑO	CENTRO DE NARIÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.212124365	-77.27857635
359807		0000	00	00	50568	PUERTO GAITAN	META	ALTILLANURA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4.314487455	-72.08307894
359808		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359809		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359810		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359811		0000	00	00	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.65017303	-74.107359
359812		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359813		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359814		0000	00	00	23068	AYAPEL	CORDOBA	LA MOJANA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.314446629	-75.14629076
359815		0000	00	00	19392	LA SIERRA	CAUCA	MACIZO COLOMBIANO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	2.179322406	-76.76320908
359816		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359817		0000	00	00	25178	CHIPAQUE	CUNDINAMARCA	ALTIPLANO CUNDIBOYACENSE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.442671017	-74.04487563
359818		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359819		0000	00	00	66594	QUINCHIA	RISARALDA	EJE CAFETERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.34044568	-75.7304126
359820		0000	00	00	17614	RIOSUCIO	CALDAS	EJE CAFETERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.423680913	-75.70206971
359821		0000	00	00	54810	TIBU	NORTE DE SANTANDER	CATATUMBO	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.639548853	-72.73591863
359822		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359823		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359824		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359825		0000	00	00	23855	VALENCIA	CORDOBA	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.255016584	-76.15071869
359826		0000	00	00	81736	SARAVENA	ARAUCA	SARARE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.95385957	-71.87233343
359827		0000	00	00	05480	MUTATA	ANTIOQUIA	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.242875057	-76.4358754
359828		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359829		0000	00	00	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.65017303	-74.107359
359830		0000	00	00	27001	QUIBDO	CHOCO	ATRATO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.692195187	-76.62596936
359831		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359832		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359834		0000	00	00	18785	SOLITA	CAQUETA	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	0.876668003	-75.61973409
359835		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359837		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359838		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359839		0000	00	00	05736	SEGOVIA	ANTIOQUIA	NORDESTE ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.079639679	-74.70159107
359840		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359841		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359842		0000	00	00	81736	SARAVENA	ARAUCA	SARARE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.95385957	-71.87233343
359843		0000	00	00	20013	AGUSTIN CODAZZI	CESAR	SERRANIA DEL PERIJA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	10.04045799	-73.23839617
359844		0000	00	00	05854	VALDIVIA	ANTIOQUIA	NORTE DE ANTIOQUIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.16534	-75.43919844
359845		0000	00	00	47053	ARACATACA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.58980001	-74.18676284
359846		0000	00	00	18785	SOLITA	CAQUETA	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	0.876668003	-75.61973409
359848		0000	00	00	81065	ARAUQUITA	ARAUCA	SARARE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.026981415	-71.42675118
359849		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359850		0000	00	00	86571	PUERTO GUZMAN	PUTUMAYO	MEDIO PUTUMAYO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	0.962922439	-76.40852154
359851		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359852		0000	00	00	23466	MONTELIBANO	CORDOBA	ALTO SINU Y SAN JORGE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.973777244	-75.41681813
359853		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359854		0000	00	00	86865	VALLE DEL GUAMUEZ	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	0.423904093	-76.9059688
359855		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359856		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359857		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359858		0000	00	00	13074	BARRANCO DE LOBA	BOLIVAR	SUR DE BOLIVAR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.947730158	-74.10522428
359859		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359860		0000	00	00	13688	SANTA ROSA DEL SUR	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.962854831	-74.05284001
359861		0000	00	00	19698	SANTANDER DE QUILICHAO	CAUCA	NORTE DEL CAUCA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.016053901	-76.48537029
359862		0000	00	00	54261	EL ZULIA	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.938229487	-72.60466818
359863		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359865		0000	00	00	18001	FLORENCIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.61792293	-75.60856043
359866		0000	00	00	70678	SAN BENITO ABAD	SUCRE	LA MOJANA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.92997106	-75.03116081
359867		0000	00	00	18150	CARTAGENA DEL CHAIRA	CAQUETA	CAGUAN	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.335134955	-74.84719837
359868		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359869		0000	00	00	86568	PUERTO ASIS	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	0.505046722	-76.49727285
359870		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359871		0000	00	00	70713	SAN ONOFRE	SUCRE	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	9.736932014	-75.5230307
359872		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359873		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359874		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359875		0000	00	00	27800	UNGUIA	CHOCO	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.042760782	-77.09175303
359876		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359877		0000	00	00	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.65017303	-74.107359
359878		0000	00	00	86865	VALLE DEL GUAMUEZ	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	0.423904093	-76.9059688
359879		0000	00	00	76275	FLORIDA	VALLE DEL CAUCA	SUR DEL VALLE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.323918106	-76.23450174
359880		0000	00	00	52405	LEIVA	NARIÑO	PATIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.934516214	-77.30621378
359881		0000	00	00	20001	VALLEDUPAR	CESAR	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.46048122	-73.25938931
359882		0000	00	00	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.246715564	-75.58171333
359883		0000	00	00	50400	LEJANIAS	META	ARIARI GUAYABERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.525919845	-74.024022
359884		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359885		0000	00	00	86001	MOCOA	PUTUMAYO	MEDIO PUTUMAYO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.152296118	-76.65027142
359886		0000	00	00	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.246715564	-75.58171333
359887		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359888		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359889		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359890		0000	00	00	50001	VILLAVICENCIO	META	PIEDEMONTE LLANERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.1238615	-73.62709204
359891		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359892		0000	00	00	05002	ABEJORRAL	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.789304485	-75.4287381
359893		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359894		0000	00	00	20238	EL COPEY	CESAR	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.14952543	-73.96271744
359895		0000	00	00	18001	FLORENCIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.61792293	-75.60856043
359896		0000	00	00	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.246715564	-75.58171333
359897		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359898		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359900		0000	00	00	68575	PUERTO WILCHES	SANTANDER	MAGDALENA MEDIO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.349066144	-73.89933402
359903		0000	00	00	25394	LA PALMA	CUNDINAMARCA	NOROCCIDENTE DE CUNDINAMARCA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.358816711	-74.39102017
359904		0000	00	00	86568	PUERTO ASIS	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	0.505046722	-76.49727285
359905		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359906		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359907		0000	00	00	05107	BRICENO	ANTIOQUIA	NORTE DE ANTIOQUIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.114882947	-75.54813022
359908		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359909		0000	00	00	05051	ARBOLETES	ANTIOQUIA	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.850567734	-76.4270568
359910		0000	00	00	52687	SAN LORENZO	NARIÑO	NORTE DE NARIÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.503340987	-77.21523165
359911		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359912		0000	00	00	68235	EL CARMEN DE CHUCURI	SANTANDER	MAGDALENA MEDIO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	6.697911451	-73.51126774
359913		0000	00	00	18094	BELEN DE LOS ANDAQUIES	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.415786446	-75.87247395
359914		0000	00	00	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.246715564	-75.58171333
359915		0000	00	00	05670	SAN ROQUE	ANTIOQUIA	NORDESTE ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.485948936	-75.01915757
359916		0000	00	00	50001	VILLAVICENCIO	META	PIEDEMONTE LLANERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.1238615	-73.62709204
359917		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359918		0000	00	00	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.246715564	-75.58171333
359919		0000	00	00	19807	TIMBIO	CAUCA	MACIZO COLOMBIANO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	2.349976425	-76.68423879
359920		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359921		1999	0000	00	47189	CIENAGA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	1	0	0	0	0	0	0	0		TORTURA	1	ND	11.00665688	-74.24128616
359922	CR2017359922	2004	08	14	05079	BARBOSA	ANTIOQUIA	VALLE DE ABURRA	DESCONOCIDA	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	1	0	0	1	0	0	0	0	MATRIMONIO O COHABITACIÓN FORZADA		1	ND	6.439226882	-75.33164423
359923		0000	00	00	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
359924		0000	00	00	76497	OBANDO	VALLE DEL CAUCA	NORTE DEL VALLE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.575722705	-75.97468873
359925		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
359926		0000	00	00	70713	SAN ONOFRE	SUCRE	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	9.736932014	-75.5230307
359927		0000	00	00	00000	SIN INFORMACION	SIN INFORMACION	SIN INFORMACION	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4	-72
